path,dataset,source_group
RAW/MAD/training/122/31.wav,MAD,training/122
RAW/MAD/training/122/4.wav,MAD,training/122
RAW/MAD/training/122/5.wav,MAD,training/122
RAW/MAD/training/122/6.wav,MAD,training/122
RAW/MAD/training/122/7.wav,MAD,training/122
RAW/MAD/training/122/8.wav,MAD,training/122
RAW/MAD/training/122/9.wav,MAD,training/122
RAW/MAD/training/123/0.wav,MAD,training/123
RAW/MAD/training/123/1.wav,MAD,training/123
RAW/MAD/training/123/10.wav,MAD,training/123
RAW/MAD/training/123/11.wav,MAD,training/123
RAW/MAD/training/123/12.wav,MAD,training/123
RAW/MAD/training/123/13.wav,MAD,training/123
RAW/MAD/training/123/14.wav,MAD,training/123
RAW/MAD/training/123/15.wav,MAD,training/123
RAW/MAD/training/123/16.wav,MAD,training/123
RAW/MAD/training/123/17.wav,MAD,training/123
RAW/MAD/training/123/18.wav,MAD,training/123
RAW/MAD/training/123/19.wav,MAD,training/123
RAW/MAD/training/123/2.wav,MAD,training/123
RAW/MAD/training/123/20.wav,MAD,training/123
RAW/MAD/training/123/21.wav,MAD,training/123
RAW/MAD/training/123/22.wav,MAD,training/123
RAW/MAD/training/123/23.wav,MAD,training/123
RAW/MAD/training/123/24.wav,MAD,training/123
RAW/MAD/training/123/25.wav,MAD,training/123
RAW/MAD/training/123/26.wav,MAD,training/123
RAW/MAD/training/123/27.wav,MAD,training/123
RAW/MAD/training/123/28.wav,MAD,training/123
RAW/MAD/training/123/29.wav,MAD,training/123
RAW/MAD/training/123/3.wav,MAD,training/123
RAW/MAD/training/123/4.wav,MAD,training/123
RAW/MAD/training/123/5.wav,MAD,training/123
RAW/MAD/training/123/6.wav,MAD,training/123
RAW/MAD/training/123/7.wav,MAD,training/123
RAW/MAD/training/123/8.wav,MAD,training/123
RAW/MAD/training/123/9.wav,MAD,training/123
RAW/MAD/training/124/0.wav,MAD,training/124
RAW/MAD/training/124/1.wav,MAD,training/124
RAW/MAD/training/124/10.wav,MAD,training/124
RAW/MAD/training/124/11.wav,MAD,training/124
RAW/MAD/training/124/12.wav,MAD,training/124
RAW/MAD/training/124/13.wav,MAD,training/124
RAW/MAD/training/124/14.wav,MAD,training/124
RAW/MAD/training/124/15.wav,MAD,training/124
RAW/MAD/training/124/16.wav,MAD,training/124
RAW/MAD/training/124/17.wav,MAD,training/124
RAW/MAD/training/124/18.wav,MAD,training/124
RAW/MAD/training/124/19.wav,MAD,training/124
RAW/MAD/training/124/2.wav,MAD,training/124
RAW/MAD/training/124/20.wav,MAD,training/124
RAW/MAD/training/124/21.wav,MAD,training/124
RAW/MAD/training/124/22.wav,MAD,training/124
RAW/MAD/training/124/23.wav,MAD,training/124
RAW/MAD/training/124/24.wav,MAD,training/124
RAW/MAD/training/124/25.wav,MAD,training/124
RAW/MAD/training/124/26.wav,MAD,training/124
RAW/MAD/training/124/3.wav,MAD,training/124
RAW/MAD/training/124/4.wav,MAD,training/124
RAW/MAD/training/124/5.wav,MAD,training/124
RAW/MAD/training/124/6.wav,MAD,training/124
RAW/MAD/training/124/7.wav,MAD,training/124
RAW/MAD/training/124/8.wav,MAD,training/124
RAW/MAD/training/124/9.wav,MAD,training/124
RAW/MAD/training/125/0.wav,MAD,training/125
RAW/MAD/training/125/1.wav,MAD,training/125
RAW/MAD/training/125/10.wav,MAD,training/125
RAW/MAD/training/125/11.wav,MAD,training/125
RAW/MAD/training/125/12.wav,MAD,training/125
RAW/MAD/training/125/13.wav,MAD,training/125
RAW/MAD/training/125/14.wav,MAD,training/125
RAW/MAD/training/125/15.wav,MAD,training/125
RAW/MAD/training/125/2.wav,MAD,training/125
RAW/MAD/training/125/3.wav,MAD,training/125
RAW/MAD/training/125/4.wav,MAD,training/125
RAW/MAD/training/125/5.wav,MAD,training/125
RAW/MAD/training/125/6.wav,MAD,training/125
RAW/MAD/training/125/7.wav,MAD,training/125
RAW/MAD/training/125/8.wav,MAD,training/125
RAW/MAD/training/125/9.wav,MAD,training/125
RAW/MAD/training/126/0.wav,MAD,training/126
RAW/MAD/training/126/1.wav,MAD,training/126
RAW/MAD/training/126/10.wav,MAD,training/126
RAW/MAD/training/126/11.wav,MAD,training/126
RAW/MAD/training/126/12.wav,MAD,training/126
RAW/MAD/training/126/13.wav,MAD,training/126
RAW/MAD/training/126/14.wav,MAD,training/126
RAW/MAD/training/126/15.wav,MAD,training/126
RAW/MAD/training/126/16.wav,MAD,training/126
RAW/MAD/training/126/17.wav,MAD,training/126
RAW/MAD/training/126/18.wav,MAD,training/126
RAW/MAD/training/126/19.wav,MAD,training/126
RAW/MAD/training/126/2.wav,MAD,training/126
RAW/MAD/training/126/20.wav,MAD,training/126
RAW/MAD/training/126/21.wav,MAD,training/126
RAW/MAD/training/126/22.wav,MAD,training/126
RAW/MAD/training/126/23.wav,MAD,training/126
RAW/MAD/training/126/24.wav,MAD,training/126
RAW/MAD/training/126/25.wav,MAD,training/126
RAW/MAD/training/126/26.wav,MAD,training/126
RAW/MAD/training/126/27.wav,MAD,training/126
RAW/MAD/training/126/28.wav,MAD,training/126
RAW/MAD/training/126/29.wav,MAD,training/126
RAW/MAD/training/126/3.wav,MAD,training/126
RAW/MAD/training/126/30.wav,MAD,training/126
RAW/MAD/training/126/31.wav,MAD,training/126
RAW/MAD/training/126/32.wav,MAD,training/126
RAW/MAD/training/126/33.wav,MAD,training/126
RAW/MAD/training/126/34.wav,MAD,training/126
RAW/MAD/training/126/35.wav,MAD,training/126
RAW/MAD/training/126/36.wav,MAD,training/126
RAW/MAD/training/126/37.wav,MAD,training/126
RAW/MAD/training/126/38.wav,MAD,training/126
RAW/MAD/training/126/39.wav,MAD,training/126
RAW/MAD/training/126/4.wav,MAD,training/126
RAW/MAD/training/126/40.wav,MAD,training/126
RAW/MAD/training/126/41.wav,MAD,training/126
RAW/MAD/training/126/42.wav,MAD,training/126
RAW/MAD/training/126/43.wav,MAD,training/126
RAW/MAD/training/126/44.wav,MAD,training/126
RAW/MAD/training/126/45.wav,MAD,training/126
RAW/MAD/training/126/46.wav,MAD,training/126
RAW/MAD/training/126/47.wav,MAD,training/126
RAW/MAD/training/126/48.wav,MAD,training/126
RAW/MAD/training/126/49.wav,MAD,training/126
RAW/MAD/training/126/5.wav,MAD,training/126
RAW/MAD/training/126/50.wav,MAD,training/126
RAW/MAD/training/126/51.wav,MAD,training/126
RAW/MAD/training/126/52.wav,MAD,training/126
RAW/MAD/training/126/53.wav,MAD,training/126
RAW/MAD/training/126/54.wav,MAD,training/126
RAW/MAD/training/126/55.wav,MAD,training/126
RAW/MAD/training/126/56.wav,MAD,training/126
RAW/MAD/training/126/57.wav,MAD,training/126
RAW/MAD/training/126/58.wav,MAD,training/126
RAW/MAD/training/126/59.wav,MAD,training/126
RAW/MAD/training/126/6.wav,MAD,training/126
RAW/MAD/training/126/60.wav,MAD,training/126
RAW/MAD/training/126/7.wav,MAD,training/126
RAW/MAD/training/126/8.wav,MAD,training/126
RAW/MAD/training/126/9.wav,MAD,training/126
RAW/MAD/training/128/0.wav,MAD,training/128
RAW/MAD/training/128/1.wav,MAD,training/128
RAW/MAD/training/128/10.wav,MAD,training/128
RAW/MAD/training/128/11.wav,MAD,training/128
RAW/MAD/training/128/12.wav,MAD,training/128
RAW/MAD/training/128/13.wav,MAD,training/128
RAW/MAD/training/128/14.wav,MAD,training/128
RAW/MAD/training/128/15.wav,MAD,training/128
RAW/MAD/training/128/16.wav,MAD,training/128
RAW/MAD/training/128/17.wav,MAD,training/128
RAW/MAD/training/128/18.wav,MAD,training/128
RAW/MAD/training/128/19.wav,MAD,training/128
RAW/MAD/training/128/2.wav,MAD,training/128
RAW/MAD/training/128/20.wav,MAD,training/128
RAW/MAD/training/128/21.wav,MAD,training/128
RAW/MAD/training/128/22.wav,MAD,training/128
RAW/MAD/training/128/23.wav,MAD,training/128
RAW/MAD/training/128/24.wav,MAD,training/128
RAW/MAD/training/128/25.wav,MAD,training/128
RAW/MAD/training/128/26.wav,MAD,training/128
RAW/MAD/training/128/27.wav,MAD,training/128
RAW/MAD/training/128/28.wav,MAD,training/128
RAW/MAD/training/128/29.wav,MAD,training/128
RAW/MAD/training/128/3.wav,MAD,training/128
RAW/MAD/training/128/30.wav,MAD,training/128
RAW/MAD/training/128/31.wav,MAD,training/128
RAW/MAD/training/128/32.wav,MAD,training/128
RAW/MAD/training/128/33.wav,MAD,training/128
RAW/MAD/training/128/34.wav,MAD,training/128
RAW/MAD/training/128/35.wav,MAD,training/128
RAW/MAD/training/128/36.wav,MAD,training/128
RAW/MAD/training/128/37.wav,MAD,training/128
RAW/MAD/training/128/38.wav,MAD,training/128
RAW/MAD/training/128/39.wav,MAD,training/128
RAW/MAD/training/128/4.wav,MAD,training/128
RAW/MAD/training/128/40.wav,MAD,training/128
RAW/MAD/training/128/41.wav,MAD,training/128
RAW/MAD/training/128/42.wav,MAD,training/128
RAW/MAD/training/128/43.wav,MAD,training/128
RAW/MAD/training/128/44.wav,MAD,training/128
RAW/MAD/training/128/45.wav,MAD,training/128
RAW/MAD/training/128/46.wav,MAD,training/128
RAW/MAD/training/128/47.wav,MAD,training/128
RAW/MAD/training/128/48.wav,MAD,training/128
RAW/MAD/training/128/49.wav,MAD,training/128
RAW/MAD/training/128/5.wav,MAD,training/128
RAW/MAD/training/128/50.wav,MAD,training/128
RAW/MAD/training/128/51.wav,MAD,training/128
RAW/MAD/training/128/52.wav,MAD,training/128
RAW/MAD/training/128/53.wav,MAD,training/128
RAW/MAD/training/128/54.wav,MAD,training/128
RAW/MAD/training/128/55.wav,MAD,training/128
RAW/MAD/training/128/56.wav,MAD,training/128
RAW/MAD/training/128/57.wav,MAD,training/128
RAW/MAD/training/128/58.wav,MAD,training/128
RAW/MAD/training/128/59.wav,MAD,training/128
RAW/MAD/training/128/6.wav,MAD,training/128
RAW/MAD/training/128/60.wav,MAD,training/128
RAW/MAD/training/128/61.wav,MAD,training/128
RAW/MAD/training/128/62.wav,MAD,training/128
RAW/MAD/training/128/63.wav,MAD,training/128
RAW/MAD/training/128/64.wav,MAD,training/128
RAW/MAD/training/128/65.wav,MAD,training/128
RAW/MAD/training/128/7.wav,MAD,training/128
RAW/MAD/training/128/8.wav,MAD,training/128
RAW/MAD/training/128/9.wav,MAD,training/128
RAW/MAD/training/129/0.wav,MAD,training/129
RAW/MAD/training/129/1.wav,MAD,training/129
RAW/MAD/training/129/10.wav,MAD,training/129
RAW/MAD/training/129/11.wav,MAD,training/129
RAW/MAD/training/129/12.wav,MAD,training/129
RAW/MAD/training/129/13.wav,MAD,training/129
RAW/MAD/training/129/14.wav,MAD,training/129
RAW/MAD/training/129/15.wav,MAD,training/129
RAW/MAD/training/129/16.wav,MAD,training/129
RAW/MAD/training/129/17.wav,MAD,training/129
RAW/MAD/training/129/18.wav,MAD,training/129
RAW/MAD/training/129/19.wav,MAD,training/129
RAW/MAD/training/129/2.wav,MAD,training/129
RAW/MAD/training/129/20.wav,MAD,training/129
RAW/MAD/training/129/21.wav,MAD,training/129
RAW/MAD/training/129/22.wav,MAD,training/129
RAW/MAD/training/129/23.wav,MAD,training/129
RAW/MAD/training/129/24.wav,MAD,training/129
RAW/MAD/training/129/25.wav,MAD,training/129
RAW/MAD/training/129/26.wav,MAD,training/129
RAW/MAD/training/129/27.wav,MAD,training/129
RAW/MAD/training/129/28.wav,MAD,training/129
RAW/MAD/training/129/29.wav,MAD,training/129
RAW/MAD/training/129/3.wav,MAD,training/129
RAW/MAD/training/129/4.wav,MAD,training/129
RAW/MAD/training/129/5.wav,MAD,training/129
RAW/MAD/training/129/6.wav,MAD,training/129
RAW/MAD/training/129/7.wav,MAD,training/129
RAW/MAD/training/129/8.wav,MAD,training/129
RAW/MAD/training/129/9.wav,MAD,training/129
RAW/MAD/training/130/0.wav,MAD,training/130
RAW/MAD/training/130/1.wav,MAD,training/130
RAW/MAD/training/130/10.wav,MAD,training/130
RAW/MAD/training/130/11.wav,MAD,training/130
RAW/MAD/training/130/12.wav,MAD,training/130
RAW/MAD/training/130/13.wav,MAD,training/130
RAW/MAD/training/130/2.wav,MAD,training/130
RAW/MAD/training/130/3.wav,MAD,training/130
RAW/MAD/training/130/4.wav,MAD,training/130
RAW/MAD/training/130/5.wav,MAD,training/130
RAW/MAD/training/130/6.wav,MAD,training/130
RAW/MAD/training/130/7.wav,MAD,training/130
RAW/MAD/training/130/8.wav,MAD,training/130
RAW/MAD/training/130/9.wav,MAD,training/130
RAW/MAD/training/131/0.wav,MAD,training/131
RAW/MAD/training/131/1.wav,MAD,training/131
RAW/MAD/training/131/10.wav,MAD,training/131
RAW/MAD/training/131/2.wav,MAD,training/131
RAW/MAD/training/131/3.wav,MAD,training/131
RAW/MAD/training/131/4.wav,MAD,training/131
RAW/MAD/training/131/5.wav,MAD,training/131
RAW/MAD/training/131/6.wav,MAD,training/131
RAW/MAD/training/131/7.wav,MAD,training/131
RAW/MAD/training/131/8.wav,MAD,training/131
RAW/MAD/training/131/9.wav,MAD,training/131
RAW/MAD/training/132/0.wav,MAD,training/132
RAW/MAD/training/132/1.wav,MAD,training/132
RAW/MAD/training/132/2.wav,MAD,training/132
RAW/MAD/training/134/0.wav,MAD,training/134
RAW/MAD/training/134/1.wav,MAD,training/134
RAW/MAD/training/134/2.wav,MAD,training/134
RAW/MAD/training/134/3.wav,MAD,training/134
RAW/MAD/training/134/4.wav,MAD,training/134
RAW/MAD/training/134/5.wav,MAD,training/134
RAW/MAD/training/134/6.wav,MAD,training/134
RAW/MAD/training/134/7.wav,MAD,training/134
RAW/MAD/training/135/0.wav,MAD,training/135
RAW/MAD/training/135/1.wav,MAD,training/135
RAW/MAD/training/135/2.wav,MAD,training/135
RAW/MAD/training/135/3.wav,MAD,training/135
RAW/MAD/training/135/4.wav,MAD,training/135
RAW/MAD/training/135/5.wav,MAD,training/135
RAW/MAD/training/135/6.wav,MAD,training/135
RAW/MAD/training/136/0.wav,MAD,training/136
RAW/MAD/training/136/1.wav,MAD,training/136
RAW/MAD/training/136/10.wav,MAD,training/136
RAW/MAD/training/136/11.wav,MAD,training/136
RAW/MAD/training/136/12.wav,MAD,training/136
RAW/MAD/training/136/13.wav,MAD,training/136
RAW/MAD/training/136/14.wav,MAD,training/136
RAW/MAD/training/136/15.wav,MAD,training/136
RAW/MAD/training/136/16.wav,MAD,training/136
RAW/MAD/training/136/17.wav,MAD,training/136
RAW/MAD/training/136/18.wav,MAD,training/136
RAW/MAD/training/136/19.wav,MAD,training/136
RAW/MAD/training/136/2.wav,MAD,training/136
RAW/MAD/training/136/20.wav,MAD,training/136
RAW/MAD/training/136/21.wav,MAD,training/136
RAW/MAD/training/136/22.wav,MAD,training/136
RAW/MAD/training/136/23.wav,MAD,training/136
RAW/MAD/training/136/24.wav,MAD,training/136
RAW/MAD/training/136/25.wav,MAD,training/136
RAW/MAD/training/136/26.wav,MAD,training/136
RAW/MAD/training/136/27.wav,MAD,training/136
RAW/MAD/training/136/28.wav,MAD,training/136
RAW/MAD/training/136/29.wav,MAD,training/136
RAW/MAD/training/136/3.wav,MAD,training/136
RAW/MAD/training/136/30.wav,MAD,training/136
RAW/MAD/training/136/31.wav,MAD,training/136
RAW/MAD/training/136/32.wav,MAD,training/136
RAW/MAD/training/136/33.wav,MAD,training/136
RAW/MAD/training/136/34.wav,MAD,training/136
RAW/MAD/training/136/35.wav,MAD,training/136
RAW/MAD/training/136/36.wav,MAD,training/136
RAW/MAD/training/136/37.wav,MAD,training/136
RAW/MAD/training/136/38.wav,MAD,training/136
RAW/MAD/training/136/39.wav,MAD,training/136
RAW/MAD/training/136/4.wav,MAD,training/136
RAW/MAD/training/136/40.wav,MAD,training/136
RAW/MAD/training/136/5.wav,MAD,training/136
RAW/MAD/training/136/6.wav,MAD,training/136
RAW/MAD/training/136/7.wav,MAD,training/136
RAW/MAD/training/136/8.wav,MAD,training/136
RAW/MAD/training/136/9.wav,MAD,training/136
RAW/MAD/training/137/0.wav,MAD,training/137
RAW/MAD/training/137/1.wav,MAD,training/137
RAW/MAD/training/137/10.wav,MAD,training/137
RAW/MAD/training/137/11.wav,MAD,training/137
RAW/MAD/training/137/12.wav,MAD,training/137
RAW/MAD/training/137/13.wav,MAD,training/137
RAW/MAD/training/137/14.wav,MAD,training/137
RAW/MAD/training/137/15.wav,MAD,training/137
RAW/MAD/training/137/16.wav,MAD,training/137
RAW/MAD/training/137/17.wav,MAD,training/137
RAW/MAD/training/137/18.wav,MAD,training/137
RAW/MAD/training/137/19.wav,MAD,training/137
RAW/MAD/training/137/2.wav,MAD,training/137
RAW/MAD/training/137/20.wav,MAD,training/137
RAW/MAD/training/137/21.wav,MAD,training/137
RAW/MAD/training/137/22.wav,MAD,training/137
RAW/MAD/training/137/23.wav,MAD,training/137
RAW/MAD/training/137/24.wav,MAD,training/137
RAW/MAD/training/137/25.wav,MAD,training/137
RAW/MAD/training/137/26.wav,MAD,training/137
RAW/MAD/training/137/27.wav,MAD,training/137
RAW/MAD/training/137/28.wav,MAD,training/137
RAW/MAD/training/137/29.wav,MAD,training/137
RAW/MAD/training/137/3.wav,MAD,training/137
RAW/MAD/training/137/30.wav,MAD,training/137
RAW/MAD/training/137/31.wav,MAD,training/137
RAW/MAD/training/137/32.wav,MAD,training/137
RAW/MAD/training/137/33.wav,MAD,training/137
RAW/MAD/training/137/34.wav,MAD,training/137
RAW/MAD/training/137/35.wav,MAD,training/137
RAW/MAD/training/137/36.wav,MAD,training/137
RAW/MAD/training/137/37.wav,MAD,training/137
RAW/MAD/training/137/38.wav,MAD,training/137
RAW/MAD/training/137/39.wav,MAD,training/137
RAW/MAD/training/137/4.wav,MAD,training/137
RAW/MAD/training/137/40.wav,MAD,training/137
RAW/MAD/training/137/41.wav,MAD,training/137
RAW/MAD/training/137/42.wav,MAD,training/137
RAW/MAD/training/137/43.wav,MAD,training/137
RAW/MAD/training/137/44.wav,MAD,training/137
RAW/MAD/training/137/45.wav,MAD,training/137
RAW/MAD/training/137/46.wav,MAD,training/137
RAW/MAD/training/137/47.wav,MAD,training/137
RAW/MAD/training/137/48.wav,MAD,training/137
RAW/MAD/training/137/5.wav,MAD,training/137
RAW/MAD/training/137/6.wav,MAD,training/137
RAW/MAD/training/137/7.wav,MAD,training/137
RAW/MAD/training/137/8.wav,MAD,training/137
RAW/MAD/training/137/9.wav,MAD,training/137
RAW/MAD/training/138/0.wav,MAD,training/138
RAW/MAD/training/138/1.wav,MAD,training/138
RAW/MAD/training/138/2.wav,MAD,training/138
RAW/MAD/training/138/3.wav,MAD,training/138
RAW/MAD/training/138/4.wav,MAD,training/138
RAW/MAD/training/138/5.wav,MAD,training/138
RAW/MAD/training/138/6.wav,MAD,training/138
RAW/MAD/training/138/7.wav,MAD,training/138
RAW/MAD/training/138/8.wav,MAD,training/138
RAW/MAD/training/139/0.wav,MAD,training/139
RAW/MAD/training/139/1.wav,MAD,training/139
RAW/MAD/training/139/10.wav,MAD,training/139
RAW/MAD/training/139/2.wav,MAD,training/139
RAW/MAD/training/139/3.wav,MAD,training/139
RAW/MAD/training/139/4.wav,MAD,training/139
RAW/MAD/training/139/5.wav,MAD,training/139
RAW/MAD/training/139/6.wav,MAD,training/139
RAW/MAD/training/139/7.wav,MAD,training/139
RAW/MAD/training/139/8.wav,MAD,training/139
RAW/MAD/training/139/9.wav,MAD,training/139
RAW/MAD/training/140/0.wav,MAD,training/140
RAW/MAD/training/140/1.wav,MAD,training/140
RAW/MAD/training/140/2.wav,MAD,training/140
RAW/MAD/training/142/0.wav,MAD,training/142
RAW/MAD/training/142/1.wav,MAD,training/142
RAW/MAD/training/142/2.wav,MAD,training/142
RAW/MAD/training/144/0.wav,MAD,training/144
RAW/MAD/training/144/1.wav,MAD,training/144
RAW/MAD/training/144/10.wav,MAD,training/144
RAW/MAD/training/144/11.wav,MAD,training/144
RAW/MAD/training/144/12.wav,MAD,training/144
RAW/MAD/training/144/13.wav,MAD,training/144
RAW/MAD/training/144/14.wav,MAD,training/144
RAW/MAD/training/144/15.wav,MAD,training/144
RAW/MAD/training/144/16.wav,MAD,training/144
RAW/MAD/training/144/17.wav,MAD,training/144
RAW/MAD/training/144/18.wav,MAD,training/144
RAW/MAD/training/144/19.wav,MAD,training/144
RAW/MAD/training/144/2.wav,MAD,training/144
RAW/MAD/training/144/20.wav,MAD,training/144
RAW/MAD/training/144/21.wav,MAD,training/144
RAW/MAD/training/144/22.wav,MAD,training/144
RAW/MAD/training/144/23.wav,MAD,training/144
RAW/MAD/training/144/24.wav,MAD,training/144
RAW/MAD/training/144/25.wav,MAD,training/144
RAW/MAD/training/144/26.wav,MAD,training/144
RAW/MAD/training/144/27.wav,MAD,training/144
RAW/MAD/training/144/28.wav,MAD,training/144
RAW/MAD/training/144/29.wav,MAD,training/144
RAW/MAD/training/144/3.wav,MAD,training/144
RAW/MAD/training/144/30.wav,MAD,training/144
RAW/MAD/training/144/31.wav,MAD,training/144
RAW/MAD/training/144/32.wav,MAD,training/144
RAW/MAD/training/144/33.wav,MAD,training/144
RAW/MAD/training/144/34.wav,MAD,training/144
RAW/MAD/training/144/35.wav,MAD,training/144
RAW/MAD/training/144/36.wav,MAD,training/144
RAW/MAD/training/144/4.wav,MAD,training/144
RAW/MAD/training/144/5.wav,MAD,training/144
RAW/MAD/training/144/6.wav,MAD,training/144
RAW/MAD/training/144/7.wav,MAD,training/144
RAW/MAD/training/144/8.wav,MAD,training/144
RAW/MAD/training/144/9.wav,MAD,training/144
RAW/MAD/training/145/0.wav,MAD,training/145
RAW/MAD/training/145/1.wav,MAD,training/145
RAW/MAD/training/145/10.wav,MAD,training/145
RAW/MAD/training/145/11.wav,MAD,training/145
RAW/MAD/training/145/12.wav,MAD,training/145
RAW/MAD/training/145/13.wav,MAD,training/145
RAW/MAD/training/145/14.wav,MAD,training/145
RAW/MAD/training/145/15.wav,MAD,training/145
RAW/MAD/training/145/16.wav,MAD,training/145
RAW/MAD/training/145/17.wav,MAD,training/145
RAW/MAD/training/145/18.wav,MAD,training/145
RAW/MAD/training/145/19.wav,MAD,training/145
RAW/MAD/training/145/2.wav,MAD,training/145
RAW/MAD/training/145/20.wav,MAD,training/145
RAW/MAD/training/145/21.wav,MAD,training/145
RAW/MAD/training/145/22.wav,MAD,training/145
RAW/MAD/training/145/23.wav,MAD,training/145
RAW/MAD/training/145/24.wav,MAD,training/145
RAW/MAD/training/145/3.wav,MAD,training/145
RAW/MAD/training/145/4.wav,MAD,training/145
RAW/MAD/training/145/5.wav,MAD,training/145
RAW/MAD/training/145/6.wav,MAD,training/145
RAW/MAD/training/145/7.wav,MAD,training/145
RAW/MAD/training/145/8.wav,MAD,training/145
RAW/MAD/training/145/9.wav,MAD,training/145
RAW/MAD/training/146/0.wav,MAD,training/146
RAW/MAD/training/146/1.wav,MAD,training/146
RAW/MAD/training/146/10.wav,MAD,training/146
RAW/MAD/training/146/11.wav,MAD,training/146
RAW/MAD/training/146/12.wav,MAD,training/146
RAW/MAD/training/146/13.wav,MAD,training/146
RAW/MAD/training/146/14.wav,MAD,training/146
RAW/MAD/training/146/15.wav,MAD,training/146
RAW/MAD/training/146/16.wav,MAD,training/146
RAW/MAD/training/146/17.wav,MAD,training/146
RAW/MAD/training/146/18.wav,MAD,training/146
RAW/MAD/training/146/19.wav,MAD,training/146
RAW/MAD/training/146/2.wav,MAD,training/146
RAW/MAD/training/146/20.wav,MAD,training/146
RAW/MAD/training/146/21.wav,MAD,training/146
RAW/MAD/training/146/22.wav,MAD,training/146
RAW/MAD/training/146/23.wav,MAD,training/146
RAW/MAD/training/146/3.wav,MAD,training/146
RAW/MAD/training/146/4.wav,MAD,training/146
RAW/MAD/training/146/5.wav,MAD,training/146
RAW/MAD/training/146/6.wav,MAD,training/146
RAW/MAD/training/146/7.wav,MAD,training/146
RAW/MAD/training/146/8.wav,MAD,training/146
RAW/MAD/training/146/9.wav,MAD,training/146
RAW/MAD/training/149/0.wav,MAD,training/149
RAW/MAD/training/149/1.wav,MAD,training/149
RAW/MAD/training/149/10.wav,MAD,training/149
RAW/MAD/training/149/11.wav,MAD,training/149
RAW/MAD/training/149/12.wav,MAD,training/149
RAW/MAD/training/149/13.wav,MAD,training/149
RAW/MAD/training/149/14.wav,MAD,training/149
RAW/MAD/training/149/15.wav,MAD,training/149
RAW/MAD/training/149/2.wav,MAD,training/149
RAW/MAD/training/149/3.wav,MAD,training/149
RAW/MAD/training/149/4.wav,MAD,training/149
RAW/MAD/training/149/5.wav,MAD,training/149
RAW/MAD/training/149/6.wav,MAD,training/149
RAW/MAD/training/149/7.wav,MAD,training/149
RAW/MAD/training/149/8.wav,MAD,training/149
RAW/MAD/training/149/9.wav,MAD,training/149
RAW/MAD/training/150/0.wav,MAD,training/150
RAW/MAD/training/150/1.wav,MAD,training/150
RAW/MAD/training/150/10.wav,MAD,training/150
RAW/MAD/training/150/11.wav,MAD,training/150
RAW/MAD/training/150/12.wav,MAD,training/150
RAW/MAD/training/150/13.wav,MAD,training/150
RAW/MAD/training/150/14.wav,MAD,training/150
RAW/MAD/training/150/15.wav,MAD,training/150
RAW/MAD/training/150/16.wav,MAD,training/150
RAW/MAD/training/150/17.wav,MAD,training/150
RAW/MAD/training/150/18.wav,MAD,training/150
RAW/MAD/training/150/19.wav,MAD,training/150
RAW/MAD/training/150/2.wav,MAD,training/150
RAW/MAD/training/150/20.wav,MAD,training/150
RAW/MAD/training/150/21.wav,MAD,training/150
RAW/MAD/training/150/22.wav,MAD,training/150
RAW/MAD/training/150/23.wav,MAD,training/150
RAW/MAD/training/150/24.wav,MAD,training/150
RAW/MAD/training/150/25.wav,MAD,training/150
RAW/MAD/training/150/26.wav,MAD,training/150
RAW/MAD/training/150/27.wav,MAD,training/150
RAW/MAD/training/150/28.wav,MAD,training/150
RAW/MAD/training/150/29.wav,MAD,training/150
RAW/MAD/training/150/3.wav,MAD,training/150
RAW/MAD/training/150/30.wav,MAD,training/150
RAW/MAD/training/150/31.wav,MAD,training/150
RAW/MAD/training/150/32.wav,MAD,training/150
RAW/MAD/training/150/33.wav,MAD,training/150
RAW/MAD/training/150/34.wav,MAD,training/150
RAW/MAD/training/150/35.wav,MAD,training/150
RAW/MAD/training/150/36.wav,MAD,training/150
RAW/MAD/training/150/4.wav,MAD,training/150
RAW/MAD/training/150/5.wav,MAD,training/150
RAW/MAD/training/150/6.wav,MAD,training/150
RAW/MAD/training/150/7.wav,MAD,training/150
RAW/MAD/training/150/8.wav,MAD,training/150
RAW/MAD/training/150/9.wav,MAD,training/150
RAW/MAD/training/153/0.wav,MAD,training/153
RAW/MAD/training/153/1.wav,MAD,training/153
RAW/MAD/training/153/10.wav,MAD,training/153
RAW/MAD/training/153/11.wav,MAD,training/153
RAW/MAD/training/153/12.wav,MAD,training/153
RAW/MAD/training/153/13.wav,MAD,training/153
RAW/MAD/training/153/14.wav,MAD,training/153
RAW/MAD/training/153/15.wav,MAD,training/153
RAW/MAD/training/153/16.wav,MAD,training/153
RAW/MAD/training/153/17.wav,MAD,training/153
RAW/MAD/training/153/18.wav,MAD,training/153
RAW/MAD/training/153/19.wav,MAD,training/153
RAW/MAD/training/153/2.wav,MAD,training/153
RAW/MAD/training/153/20.wav,MAD,training/153
RAW/MAD/training/153/21.wav,MAD,training/153
RAW/MAD/training/153/22.wav,MAD,training/153
RAW/MAD/training/153/23.wav,MAD,training/153
RAW/MAD/training/153/24.wav,MAD,training/153
RAW/MAD/training/153/25.wav,MAD,training/153
RAW/MAD/training/153/26.wav,MAD,training/153
RAW/MAD/training/153/27.wav,MAD,training/153
RAW/MAD/training/153/28.wav,MAD,training/153
RAW/MAD/training/153/29.wav,MAD,training/153
RAW/MAD/training/153/3.wav,MAD,training/153
